AREF;CCAANOM;PROVINCIA;CODINE;MUNINENOMBRE;TITULARES;PROPIEDADES;TU_1I_FIS_NA;TU_1I_FIS_EX;TU_1I_SOCIEDADES;TU_1I_ENTIDADES_SINAL;TU_1I_ENTIDADES_SINPJ;TU_1I_ENTIDADES_EXT;TU_1I_AAPP;TU_1I_ENTIDADES_NDEF;TU_1I_OTROS;TU_5I_FIS_NA;TU_5I_FIS_EX;TU_5I_SOCIEDADES;TU_5I_ENTIDADES_SINAL;TU_5I_ENTIDADES_SINPJ;TU_5I_ENTIDADES_EXT;TU_5I_AAPP;TU_5I_ENTIDADES_NDEF;TU_5I_OTROS;TU_10I_FIS_NA;TU_10I_FIS_EX;TU_10I_SOCIEDADES;TU_10I_ENTIDADES_SINAL;TU_10I_ENTIDADES_SINPJ;TU_10I_ENTIDADES_EXT;TU_10I_AAPP;TU_10I_ENTIDADES_NDEF;TU_10I_OTROS;TU_25I_FIS_NA;TU_25I_FIS_EX;TU_25I_SOCIEDADES;TU_25I_ENTIDADES_SINAL;TU_25I_ENTIDADES_SINPJ;TU_25I_ENTIDADES_EXT;TU_25I_AAPP;TU_25I_ENTIDADES_NDEF;TU_25I_OTROS;TU_100I_FIS_NA;TU_100I_FIS_EX;TU_100I_SOCIEDADES;TU_100I_ENTIDADES_SINAL;TU_100I_ENTIDADES_SINPJ;TU_100I_ENTIDADES_EXT;TU_100I_AAPP;TU_100I_ENTIDADES_NDEF;TU_100I_OTROS;TU_MAS100_FIS_NA;TU_MAS100_FIS_EX;TU_MAS100_SOCIEDADES;TU_MAS100_ENTIDADES_SINAL;TU_MAS100_ENTIDADES_SINPJ;TU_MAS100_ENTIDADES_EXT;TU_MAS100_AAPP;TU_MAS100_ENTIDADES_NDEF;TU_MAS100_OTROS;PU_1I_FIS_NA;PU_1I_FIS_EX;PU_1I_SOCIEDADES;PU_1I_ENTIDADES_SINAL;PU_1I_ENTIDADES_SINPJ;PU_1I_ENTIDADES_EXT;PU_1I_AAPP;PU_1I_ENTIDADES_NDEF;PU_1I_OTROS;PU_5I_FIS_NA;PU_5I_FIS_EX;PU_5I_SOCIEDADES;PU_5I_ENTIDADES_SINAL;PU_5I_ENTIDADES_SINPJ;PU_5I_ENTIDADES_EXT;PU_5I_AAPP;PU_5I_ENTIDADES_NDEF;PU_5I_OTROS;PU_10I_FIS_NA;PU_10I_FIS_EX;PU_10I_SOCIEDADES;PU_10I_ENTIDADES_SINAL;PU_10I_ENTIDADES_SINPJ;PU_10I_ENTIDADES_EXT;PU_10I_AAPP;PU_10I_ENTIDADES_NDEF;PU_10I_OTROS;PU_25I_FIS_NA;PU_25I_FIS_EX;PU_25I_SOCIEDADES;PU_25I_ENTIDADES_SINAL;PU_25I_ENTIDADES_SINPJ;PU_25I_ENTIDADES_EXT;PU_25I_AAPP;PU_25I_ENTIDADES_NDEF;PU_25I_OTROS;PU_100I_FIS_NA;PU_100I_FIS_EX;PU_100I_SOCIEDADES;PU_100I_ENTIDADES_SINAL;PU_100I_ENTIDADES_SINPJ;PU_100I_ENTIDADES_EXT;PU_100I_AAPP;PU_100I_ENTIDADES_NDEF;PU_100I_OTROS;PU_MAS100_FIS_NA;PU_MAS100_FIS_EX;PU_MAS100_SOCIEDADES;PU_MAS100_ENTIDADES_SINAL;PU_MAS100_ENTIDADES_SINPJ;PU_MAS100_ENTIDADES_EXT;PU_MAS100_AAPP;PU_MAS100_ENTIDADES_NDEF;PU_MAS100_OTROS
2024;Cataluña;Barcelona;8195;Sant Agustí de Lluçanès;56;71;40;0;4;1;0;0;1;0;1;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;4;1;0;0;1;0;1;22;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8196;Sant Andreu de la Barca;8878;10176;8024;174;63;6;3;0;3;1;12;514;4;31;0;0;0;1;2;0;12;0;8;0;0;0;0;0;0;8;0;5;0;0;0;0;0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;8024;174;63;6;3;0;3;1;12;1169;11;83;0;0;0;5;4;0;89;0;64;0;0;0;0;0;0;109;0;86;0;0;0;0;0;0;0;0;148;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8197;Sant Andreu de Llavaneres;4786;5495;3898;253;218;3;3;4;1;0;7;322;6;43;0;0;0;1;0;1;7;0;10;0;0;0;0;0;0;3;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3898;253;218;3;3;4;1;0;7;711;13;109;0;0;0;4;0;3;46;0;73;0;0;0;0;0;0;34;0;89;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8198;Sant Antoni de Vilamajor;2578;2987;2283;43;57;2;0;0;0;0;15;147;1;14;0;0;0;1;0;0;8;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2283;43;57;2;0;0;0;0;15;333;2;44;0;0;0;2;0;0;56;7;13;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8199;Sant Bartomeu del Grau;319;393;262;3;14;0;0;0;1;0;0;30;0;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;3;14;0;0;0;1;0;0;71;0;12;3;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8200;Sant Boi de Llobregat;29461;33635;26113;622;236;9;0;0;0;5;59;2171;22;117;5;0;0;1;1;2;32;0;31;0;0;1;1;0;0;3;0;20;1;0;0;0;0;0;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;26113;622;236;9;0;0;0;5;59;4819;46;322;12;0;0;5;2;5;233;0;238;0;0;8;6;0;0;36;0;314;18;0;0;0;0;0;0;0;355;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8201;Sant Boi de Lluçanès;248;330;184;2;7;0;0;0;1;0;0;47;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;2;7;0;0;0;1;0;0;115;0;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8202;Sant Celoni;6143;7736;5091;141;86;4;1;1;2;2;18;688;6;54;1;0;0;0;0;2;16;0;13;0;0;0;1;0;0;3;0;8;0;0;0;2;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5091;141;86;4;1;1;2;2;18;1662;13;152;3;0;0;0;0;4;119;0;96;0;0;0;6;0;0;42;0;125;0;0;0;30;0;0;0;0;107;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8203;Sant Cebrià de Vallalta;1893;2022;1610;164;32;1;0;2;0;0;16;55;2;7;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1610;164;32;1;0;2;0;0;16;130;4;21;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8204;Sant Climent de Llobregat;1380;1599;1218;14;19;1;0;0;1;0;4;108;0;7;0;0;0;1;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1218;14;19;1;0;0;1;0;4;242;0;22;0;0;0;2;0;0;26;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8205;Sant Cugat del Vallès;27942;34545;22626;1366;768;10;6;11;2;1;70;2499;77;295;6;1;1;4;0;2;73;0;49;1;0;0;0;0;1;18;0;39;0;0;0;1;0;0;0;0;12;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;22626;1366;768;10;6;11;2;1;70;5765;166;798;23;5;2;11;0;5;520;0;360;8;0;0;0;0;6;275;0;650;0;0;0;14;0;0;0;0;517;0;0;0;0;0;0;0;0;560;0;0;0;0;0;0
2024;Cataluña;Barcelona;8206;Sant Cugat Sesgarrigues;356;399;312;6;4;2;0;0;1;0;1;27;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312;6;4;2;0;0;1;0;1;67;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8207;Sant Esteve de Palautordera;888;1115;732;17;16;1;0;0;0;0;0;105;0;9;0;0;0;1;0;0;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;732;17;16;1;0;0;0;0;0;251;0;25;0;0;0;3;0;0;40;0;6;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8208;Sant Esteve Sesrovires;2946;3340;2612;80;44;1;0;0;1;0;11;166;3;17;0;1;0;1;0;0;1;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2612;80;44;1;0;0;1;0;11;375;6;45;0;2;0;4;0;0;9;0;33;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8209;Sant Fost de Campsentelles;3147;3349;2888;56;43;0;0;1;1;0;10;118;4;22;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;56;43;0;0;1;1;0;10;259;9;60;2;0;0;0;0;0;14;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8210;Sant Feliu de Codines;2198;2827;1760;35;58;4;0;0;0;1;7;296;1;21;1;0;0;1;0;0;4;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1760;35;58;4;0;0;0;1;7;730;2;57;2;0;0;4;0;0;26;0;21;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8211;Sant Feliu de Llobregat;16148;18560;14300;266;121;7;0;1;3;1;54;1289;11;43;2;0;1;0;0;1;14;0;15;1;0;0;2;0;0;2;0;5;0;0;0;1;0;0;0;0;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14300;266;121;7;0;1;3;1;54;2872;25;125;7;0;5;0;0;2;107;0;121;6;0;0;17;0;0;24;0;78;0;0;0;12;0;0;0;0;249;90;0;0;67;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8212;Sant Feliu Sasserra;300;363;245;0;7;1;0;0;1;0;3;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;0;7;1;0;0;1;0;3;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8213;Sant Fruitós de Bages;3287;3813;2917;41;69;2;0;2;1;0;6;206;1;27;2;0;0;0;0;0;3;0;2;0;0;0;1;0;0;0;0;4;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2917;41;69;2;0;2;1;0;6;457;2;83;8;0;0;0;0;0;22;0;14;0;0;0;10;0;0;0;0;70;0;0;0;15;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8214;Vilassar de Dalt;3237;3722;2758;79;76;3;0;0;0;0;0;285;0;21;1;0;1;1;0;0;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2758;79;76;3;0;0;0;0;0;650;0;52;5;0;2;5;0;0;29;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8215;Sant Hipòlit de Voltregà;1357;1714;1087;26;25;1;0;1;0;0;2;184;1;18;0;0;0;1;0;1;6;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1087;26;25;1;0;1;0;0;2;437;2;53;0;0;0;2;0;3;43;0;19;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8216;Sant Jaume de Frontanyà;16;18;13;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8217;Sant Joan Despí;12128;13806;10835;247;123;3;0;1;1;2;53;758;9;60;0;0;0;1;0;0;12;0;8;0;0;0;0;0;0;1;0;9;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10835;247;123;3;0;1;1;2;53;1686;20;164;0;0;0;4;0;0;81;0;58;0;0;0;0;0;0;12;0;130;0;0;0;27;0;0;0;0;155;0;0;0;0;0;0;0;0;204;0;0;0;0;0;0
2024;Cataluña;Barcelona;8218;Sant Joan de Vilatorrada;3893;4475;3379;96;54;4;0;0;1;0;6;308;0;28;0;0;0;2;0;0;3;0;4;1;0;0;0;0;0;1;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3379;96;54;4;0;0;1;0;6;676;0;79;0;0;0;9;0;0;20;0;31;7;0;0;0;0;0;12;0;79;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8219;Vilassar de Mar;8121;10047;6594;142;151;4;2;0;1;0;19;1088;15;53;1;1;1;0;0;2;27;0;11;0;0;0;0;0;0;3;0;3;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6594;142;151;4;2;0;1;0;19;2485;30;141;3;2;2;0;0;4;184;0;77;0;0;0;0;0;0;49;0;49;0;0;0;18;0;0;0;0;61;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8220;Sant Julià de Vilatorta;1171;1385;999;6;26;1;0;0;0;0;2;118;0;9;1;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;999;6;26;1;0;0;0;0;2;259;0;21;4;0;0;3;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8221;Sant Just Desvern;6474;7765;5408;267;178;5;0;3;3;0;17;491;14;53;0;0;0;0;0;2;7;0;14;0;0;0;1;0;0;1;0;5;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;5408;267;178;5;0;3;3;0;17;1100;29;139;0;0;0;0;0;7;51;0;102;0;0;0;8;0;0;18;0;101;0;0;0;0;0;0;0;0;173;0;0;0;45;0;0;0;0;111;0;0;0;0;0;0
2024;Cataluña;Barcelona;8222;Sant Llorenç d'Hortons;1067;1210;927;19;25;1;0;0;1;1;11;71;0;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;927;19;25;1;0;0;1;1;11;166;0;27;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8223;Sant Llorenç Savall;1108;1340;934;13;21;1;0;1;0;0;9;115;0;7;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;934;13;21;1;0;1;0;0;9;273;0;21;0;0;0;6;0;0;7;0;10;0;0;0;0;0;0;23;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8224;Sant Martí de Centelles;439;525;375;16;7;1;0;0;1;0;0;32;0;3;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;16;7;1;0;0;1;0;0;82;0;7;0;0;0;3;0;0;8;0;7;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8225;Sant Martí d'Albars;56;71;45;0;2;0;0;0;1;0;1;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;2;0;0;0;1;0;1;14;0;0;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8226;Sant Martí de Tous;496;571;423;3;5;0;0;0;0;0;3;58;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423;3;5;0;0;0;0;0;3;124;3;2;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8227;Sant Martí Sarroca;1310;1576;1078;23;29;1;0;0;0;0;7;151;2;13;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1078;23;29;1;0;0;0;0;7;350;4;33;2;0;0;4;0;0;12;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8228;Sant Martí Sesgueioles;208;245;172;4;6;1;0;0;0;0;1;19;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;4;6;1;0;0;0;0;1;46;0;11;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8229;Sant Mateu de Bages;317;372;256;3;9;0;0;0;0;0;6;39;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;3;9;0;0;0;0;0;6;87;0;2;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8230;Premià de Dalt;3794;4197;3215;204;94;1;0;1;0;0;14;228;4;24;1;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3215;204;94;1;0;1;0;0;14;509;8;54;2;0;0;4;0;0;6;0;15;0;0;0;0;0;0;0;0;22;0;0;0;20;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8231;Sant Pere de Ribes;12138;14210;9794;1062;219;9;2;7;0;3;47;813;41;82;1;0;0;0;0;1;23;0;13;0;0;0;0;0;0;2;0;10;0;0;0;1;0;0;0;0;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;9794;1062;219;9;2;7;0;3;47;1868;88;220;2;0;0;0;0;2;163;0;98;0;0;0;0;0;0;33;0;158;0;0;0;21;0;0;0;0;164;0;0;0;120;130;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8232;Sant Pere de Riudebitlles;960;1182;789;10;15;0;0;0;0;1;0;130;1;8;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;789;10;15;0;0;0;0;1;0;298;2;23;0;0;0;0;0;0;24;0;6;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8233;Sant Pere de Torelló;893;1026;771;18;8;0;0;0;1;0;4;78;0;8;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;771;18;8;0;0;0;1;0;4;163;0;20;5;0;0;0;0;0;6;0;10;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8234;Sant Pere de Vilamajor;2001;2101;1848;43;35;2;0;0;1;1;6;55;0;6;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1848;43;35;2;0;0;1;1;6;120;0;20;0;0;0;0;0;0;7;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8235;Sant Pol de Mar;3326;3939;2665;165;93;2;1;3;0;0;31;321;9;17;1;0;0;2;0;0;9;0;3;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2665;165;93;2;1;3;0;0;31;745;18;42;2;0;0;7;0;0;64;0;22;0;0;0;0;0;0;11;0;35;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8236;Sant Quintí de Mediona;989;1213;787;28;24;2;0;0;0;1;8;124;0;8;0;0;0;1;0;0;3;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;787;28;24;2;0;0;0;1;8;285;0;27;0;0;0;3;0;0;21;0;13;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8237;Sant Quirze de Besora;847;1066;674;15;10;2;0;1;0;0;7;127;0;4;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;674;15;10;2;0;1;0;0;7;280;0;11;0;0;0;2;0;2;0;0;15;0;0;0;0;0;0;14;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8238;Sant Quirze del Vallès;6775;7604;6050;138;123;3;0;0;1;2;6;397;5;31;0;0;0;0;0;0;1;0;8;0;0;0;2;0;0;0;0;3;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6050;138;123;3;0;0;1;2;6;875;11;87;0;0;0;0;0;0;6;0;67;0;0;0;18;0;0;0;0;48;0;20;0;0;0;0;0;0;119;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8239;Sant Quirze Safaja;412;453;358;5;18;2;0;0;0;0;4;17;0;5;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;5;18;2;0;0;0;0;4;37;0;14;0;0;0;2;0;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8240;Sant Sadurní d'Anoia;4405;5505;3686;72;59;1;0;0;2;1;6;520;3;25;2;0;0;1;0;0;9;0;9;0;0;0;0;0;1;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3686;72;59;1;0;0;2;1;6;1231;8;71;4;0;0;5;0;0;69;0;63;0;0;0;0;0;6;27;0;61;0;0;0;0;0;0;0;0;0;0;0;0;100;33;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8241;Sant Sadurní d'Osormort;110;120;97;2;2;0;0;0;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;2;2;0;0;0;1;0;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Cataluña;Barcelona;8242;Marganell;237;252;201;10;13;0;0;0;0;0;1;9;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;10;13;0;0;0;0;0;1;21;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
